Unnamed: 0,Area,Year,average_rain_fall_mm_per_year,avg_temp,Pesticide (tonnes),Item,hg/ha yield
2566,Nigeria,2004,1150,26.95,26.31,Yams,112006
2567,Nigeria,2004,1150,27.11,26.31,Cocoa beans,3879
2568,Nigeria,2004,1150,27.11,26.31,"Coffee, green",13017
2569,Nigeria,2004,1150,27.11,26.31,Maize (corn),16002
2570,Nigeria,2004,1150,27.11,26.31,Potatoes,29512
2571,Nigeria,2004,1150,27.11,26.31,Rice,14199
2572,Nigeria,2004,1150,27.11,26.31,"Seed cotton, unginned",7706
2573,Nigeria,2004,1150,27.11,26.31,Soya beans,8995
2574,Nigeria,2004,1150,27.11,26.31,Tomatoes,75212
2575,Nigeria,2004,1150,27.11,26.31,Wheat,10690
2576,Nigeria,2004,1150,27.11,26.31,Yams,112006
2577,Nigeria,2004,1150,26.73,26.31,Cocoa beans,3879
2578,Nigeria,2004,1150,26.73,26.31,"Coffee, green",13017
2579,Nigeria,2004,1150,26.73,26.31,Maize (corn),16002
2580,Nigeria,2004,1150,26.73,26.31,Potatoes,29512
2581,Nigeria,2004,1150,26.73,26.31,Rice,14199
2582,Nigeria,2004,1150,26.73,26.31,"Seed cotton, unginned",7706
2583,Nigeria,2004,1150,26.73,26.31,Soya beans,8995
2584,Nigeria,2004,1150,26.73,26.31,Tomatoes,75212
2585,Nigeria,2004,1150,26.73,26.31,Wheat,10690
2586,Nigeria,2004,1150,26.73,26.31,Yams,112006
2587,Nigeria,2004,1150,26.99,26.31,Cocoa beans,3879
2588,Nigeria,2004,1150,26.99,26.31,"Coffee, green",13017
2589,Nigeria,2004,1150,26.99,26.31,Maize (corn),16002
2590,Nigeria,2004,1150,26.99,26.31,Potatoes,29512
2591,Nigeria,2004,1150,26.99,26.31,Rice,14199
2592,Nigeria,2004,1150,26.99,26.31,"Seed cotton, unginned",7706
2593,Nigeria,2004,1150,26.99,26.31,Soya beans,8995
2594,Nigeria,2004,1150,26.99,26.31,Tomatoes,75212
2595,Nigeria,2004,1150,26.99,26.31,Wheat,10690
2596,Nigeria,2004,1150,26.99,26.31,Yams,112006
2597,Nigeria,2004,1150,27.32,26.31,Cocoa beans,3879
2598,Nigeria,2004,1150,27.32,26.31,"Coffee, green",13017
2599,Nigeria,2004,1150,27.32,26.31,Maize (corn),16002
2600,Nigeria,2004,1150,27.32,26.31,Potatoes,29512
2601,Nigeria,2004,1150,27.32,26.31,Rice,14199
2602,Nigeria,2004,1150,27.32,26.31,"Seed cotton, unginned",7706
2603,Nigeria,2004,1150,27.32,26.31,Soya beans,8995
2604,Nigeria,2004,1150,27.32,26.31,Tomatoes,75212
2605,Nigeria,2004,1150,27.32,26.31,Wheat,10690
2606,Nigeria,2004,1150,27.32,26.31,Yams,112006
2607,Nigeria,2004,1150,28.88,26.31,Cocoa beans,3879
2608,Nigeria,2004,1150,28.88,26.31,"Coffee, green",13017
2609,Nigeria,2004,1150,28.88,26.31,Maize (corn),16002
2610,Nigeria,2004,1150,28.88,26.31,Potatoes,29512
2611,Nigeria,2004,1150,28.88,26.31,Rice,14199
2612,Nigeria,2004,1150,28.88,26.31,"Seed cotton, unginned",7706
2613,Nigeria,2004,1150,28.88,26.31,Soya beans,8995
2614,Nigeria,2004,1150,28.88,26.31,Tomatoes,75212
2615,Nigeria,2004,1150,28.88,26.31,Wheat,10690
2616,Nigeria,2004,1150,28.88,26.31,Yams,112006
2617,Nigeria,2004,1150,27.19,26.31,Cocoa beans,3879
2618,Nigeria,2004,1150,27.19,26.31,"Coffee, green",13017
2619,Nigeria,2004,1150,27.19,26.31,Maize (corn),16002
2620,Nigeria,2004,1150,27.19,26.31,Potatoes,29512
2621,Nigeria,2004,1150,27.19,26.31,Rice,14199
2622,Nigeria,2004,1150,27.19,26.31,"Seed cotton, unginned",7706
2623,Nigeria,2004,1150,27.19,26.31,Soya beans,8995
2624,Nigeria,2004,1150,27.19,26.31,Tomatoes,75212
2625,Nigeria,2004,1150,27.19,26.31,Wheat,10690
2626,Nigeria,2004,1150,27.19,26.31,Yams,112006
2627,Nigeria,2005,1150,27.09,24.75,Cocoa beans,3678
2628,Nigeria,2005,1150,27.09,24.75,"Coffee, green",13597
2629,Nigeria,2005,1150,27.09,24.75,Maize (corn),16598
2630,Nigeria,2005,1150,27.09,24.75,Potatoes,29846
2631,Nigeria,2005,1150,27.09,24.75,Rice,14302
2632,Nigeria,2005,1150,27.09,24.75,"Seed cotton, unginned",7906
2633,Nigeria,2005,1150,27.09,24.75,Soya beans,9401
2634,Nigeria,2005,1150,27.09,24.75,Tomatoes,81714
2635,Nigeria,2005,1150,27.09,24.75,Wheat,11000
2636,Nigeria,2005,1150,27.09,24.75,Yams,114981
2637,Nigeria,2005,1150,27.27,24.75,Cocoa beans,3678
2638,Nigeria,2005,1150,27.27,24.75,"Coffee, green",13597
2639,Nigeria,2005,1150,27.27,24.75,Maize (corn),16598
2640,Nigeria,2005,1150,27.27,24.75,Potatoes,29846
2641,Nigeria,2005,1150,27.27,24.75,Rice,14302
2642,Nigeria,2005,1150,27.27,24.75,"Seed cotton, unginned",7906
2643,Nigeria,2005,1150,27.27,24.75,Soya beans,9401
2644,Nigeria,2005,1150,27.27,24.75,Tomatoes,81714
2645,Nigeria,2005,1150,27.27,24.75,Wheat,11000
2646,Nigeria,2005,1150,27.27,24.75,Yams,114981
2647,Nigeria,2005,1150,26.94,24.75,Cocoa beans,3678
2648,Nigeria,2005,1150,26.94,24.75,"Coffee, green",13597
2649,Nigeria,2005,1150,26.94,24.75,Maize (corn),16598
2650,Nigeria,2005,1150,26.94,24.75,Potatoes,29846
2651,Nigeria,2005,1150,26.94,24.75,Rice,14302
2652,Nigeria,2005,1150,26.94,24.75,"Seed cotton, unginned",7906
2653,Nigeria,2005,1150,26.94,24.75,Soya beans,9401
2654,Nigeria,2005,1150,26.94,24.75,Tomatoes,81714
2655,Nigeria,2005,1150,26.94,24.75,Wheat,11000
2656,Nigeria,2005,1150,26.94,24.75,Yams,114981
2657,Nigeria,2005,1150,27.27,24.75,Cocoa beans,3678
2658,Nigeria,2005,1150,27.27,24.75,"Coffee, green",13597
2659,Nigeria,2005,1150,27.27,24.75,Maize (corn),16598
2660,Nigeria,2005,1150,27.27,24.75,Potatoes,29846
2661,Nigeria,2005,1150,27.27,24.75,Rice,14302
2662,Nigeria,2005,1150,27.27,24.75,"Seed cotton, unginned",7906
2663,Nigeria,2005,1150,27.27,24.75,Soya beans,9401
2664,Nigeria,2005,1150,27.27,24.75,Tomatoes,81714
2665,Nigeria,2005,1150,27.27,24.75,Wheat,11000
2666,Nigeria,2005,1150,27.27,24.75,Yams,114981
2667,Nigeria,2005,1150,27.39,24.75,Cocoa beans,3678
2668,Nigeria,2005,1150,27.39,24.75,"Coffee, green",13597
2669,Nigeria,2005,1150,27.39,24.75,Maize (corn),16598
2670,Nigeria,2005,1150,27.39,24.75,Potatoes,29846
2671,Nigeria,2005,1150,27.39,24.75,Rice,14302
2672,Nigeria,2005,1150,27.39,24.75,"Seed cotton, unginned",7906
2673,Nigeria,2005,1150,27.39,24.75,Soya beans,9401
2674,Nigeria,2005,1150,27.39,24.75,Tomatoes,81714
2675,Nigeria,2005,1150,27.39,24.75,Wheat,11000
2676,Nigeria,2005,1150,27.39,24.75,Yams,114981
2677,Nigeria,2005,1150,29.04,24.75,Cocoa beans,3678
2678,Nigeria,2005,1150,29.04,24.75,"Coffee, green",13597
2679,Nigeria,2005,1150,29.04,24.75,Maize (corn),16598
2680,Nigeria,2005,1150,29.04,24.75,Potatoes,29846
2681,Nigeria,2005,1150,29.04,24.75,Rice,14302
2682,Nigeria,2005,1150,29.04,24.75,"Seed cotton, unginned",7906
2683,Nigeria,2005,1150,29.04,24.75,Soya beans,9401
2684,Nigeria,2005,1150,29.04,24.75,Tomatoes,81714
2685,Nigeria,2005,1150,29.04,24.75,Wheat,11000
2686,Nigeria,2005,1150,29.04,24.75,Yams,114981
2687,Nigeria,2005,1150,27.16,24.75,Cocoa beans,3678
2688,Nigeria,2005,1150,27.16,24.75,"Coffee, green",13597
2689,Nigeria,2005,1150,27.16,24.75,Maize (corn),16598
2690,Nigeria,2005,1150,27.16,24.75,Potatoes,29846
2691,Nigeria,2005,1150,27.16,24.75,Rice,14302
2692,Nigeria,2005,1150,27.16,24.75,"Seed cotton, unginned",7906
2693,Nigeria,2005,1150,27.16,24.75,Soya beans,9401
2694,Nigeria,2005,1150,27.16,24.75,Tomatoes,81714
2695,Nigeria,2005,1150,27.16,24.75,Wheat,11000
2696,Nigeria,2005,1150,27.16,24.75,Yams,114981
2697,Nigeria,2006,1150,27.24,21.12,Cocoa beans,4393
2698,Nigeria,2006,1150,27.24,21.12,"Coffee, green",14394
2699,Nigeria,2006,1150,27.24,21.12,Maize (corn),18182
2700,Nigeria,2006,1150,27.24,21.12,Potatoes,31504
2701,Nigeria,2006,1150,27.24,21.12,Rice,14833
2702,Nigeria,2006,1150,27.24,21.12,"Seed cotton, unginned",8304
2703,Nigeria,2006,1150,27.24,21.12,Soya beans,9603
2704,Nigeria,2006,1150,27.24,21.12,Tomatoes,83160
2705,Nigeria,2006,1150,27.24,21.12,Wheat,11270
2706,Nigeria,2006,1150,27.24,21.12,Yams,120988
2707,Nigeria,2006,1150,27.38,21.12,Cocoa beans,4393
2708,Nigeria,2006,1150,27.38,21.12,"Coffee, green",14394
2709,Nigeria,2006,1150,27.38,21.12,Maize (corn),18182
2710,Nigeria,2006,1150,27.38,21.12,Potatoes,31504
2711,Nigeria,2006,1150,27.38,21.12,Rice,14833
2712,Nigeria,2006,1150,27.38,21.12,"Seed cotton, unginned",8304
2713,Nigeria,2006,1150,27.38,21.12,Soya beans,9603
2714,Nigeria,2006,1150,27.38,21.12,Tomatoes,83160
2715,Nigeria,2006,1150,27.38,21.12,Wheat,11270
2716,Nigeria,2006,1150,27.38,21.12,Yams,120988
2717,Nigeria,2006,1150,27.03,21.12,Cocoa beans,4393
2718,Nigeria,2006,1150,27.03,21.12,"Coffee, green",14394
2719,Nigeria,2006,1150,27.03,21.12,Maize (corn),18182
2720,Nigeria,2006,1150,27.03,21.12,Potatoes,31504
2721,Nigeria,2006,1150,27.03,21.12,Rice,14833
2722,Nigeria,2006,1150,27.03,21.12,"Seed cotton, unginned",8304
2723,Nigeria,2006,1150,27.03,21.12,Soya beans,9603
2724,Nigeria,2006,1150,27.03,21.12,Tomatoes,83160
2725,Nigeria,2006,1150,27.03,21.12,Wheat,11270
2726,Nigeria,2006,1150,27.03,21.12,Yams,120988
2727,Nigeria,2006,1150,27.26,21.12,Cocoa beans,4393
2728,Nigeria,2006,1150,27.26,21.12,"Coffee, green",14394
2729,Nigeria,2006,1150,27.26,21.12,Maize (corn),18182
2730,Nigeria,2006,1150,27.26,21.12,Potatoes,31504
2731,Nigeria,2006,1150,27.26,21.12,Rice,14833
2732,Nigeria,2006,1150,27.26,21.12,"Seed cotton, unginned",8304
2733,Nigeria,2006,1150,27.26,21.12,Soya beans,9603
2734,Nigeria,2006,1150,27.26,21.12,Tomatoes,83160
2735,Nigeria,2006,1150,27.26,21.12,Wheat,11270
2736,Nigeria,2006,1150,27.26,21.12,Yams,120988
2737,Nigeria,2006,1150,27.53,21.12,Cocoa beans,4393
2738,Nigeria,2006,1150,27.53,21.12,"Coffee, green",14394
2739,Nigeria,2006,1150,27.53,21.12,Maize (corn),18182
2740,Nigeria,2006,1150,27.53,21.12,Potatoes,31504
2741,Nigeria,2006,1150,27.53,21.12,Rice,14833
2742,Nigeria,2006,1150,27.53,21.12,"Seed cotton, unginned",8304
2743,Nigeria,2006,1150,27.53,21.12,Soya beans,9603
2744,Nigeria,2006,1150,27.53,21.12,Tomatoes,83160
2745,Nigeria,2006,1150,27.53,21.12,Wheat,11270
2746,Nigeria,2006,1150,27.53,21.12,Yams,120988
2747,Nigeria,2006,1150,29.06,21.12,Cocoa beans,4393
2748,Nigeria,2006,1150,29.06,21.12,"Coffee, green",14394
2749,Nigeria,2006,1150,29.06,21.12,Maize (corn),18182
2750,Nigeria,2006,1150,29.06,21.12,Potatoes,31504
2751,Nigeria,2006,1150,29.06,21.12,Rice,14833
2752,Nigeria,2006,1150,29.06,21.12,"Seed cotton, unginned",8304
2753,Nigeria,2006,1150,29.06,21.12,Soya beans,9603
2754,Nigeria,2006,1150,29.06,21.12,Tomatoes,83160
2755,Nigeria,2006,1150,29.06,21.12,Wheat,11270
2756,Nigeria,2006,1150,29.06,21.12,Yams,120988
2757,Nigeria,2006,1150,27.29,21.12,Cocoa beans,4393
2758,Nigeria,2006,1150,27.29,21.12,"Coffee, green",14394
2759,Nigeria,2006,1150,27.29,21.12,Maize (corn),18182
2760,Nigeria,2006,1150,27.29,21.12,Potatoes,31504
2761,Nigeria,2006,1150,27.29,21.12,Rice,14833
2762,Nigeria,2006,1150,27.29,21.12,"Seed cotton, unginned",8304
2763,Nigeria,2006,1150,27.29,21.12,Soya beans,9603
2764,Nigeria,2006,1150,27.29,21.12,Tomatoes,83160
2765,Nigeria,2006,1150,27.29,21.12,Wheat,11270
2766,Nigeria,2006,1150,27.29,21.12,Yams,120988
2767,Nigeria,2007,1150,27.2,30.57,Cocoa beans,2652
2768,Nigeria,2007,1150,27.2,30.57,"Coffee, green",12600
2769,Nigeria,2007,1150,27.2,30.57,Maize (corn),17049
2770,Nigeria,2007,1150,27.2,30.57,Potatoes,24610
2771,Nigeria,2007,1150,27.2,30.57,Rice,12999
2772,Nigeria,2007,1150,27.2,30.57,"Seed cotton, unginned",10392
2773,Nigeria,2007,1150,27.2,30.57,Soya beans,9091
2774,Nigeria,2007,1150,27.2,30.57,Tomatoes,68056
2775,Nigeria,2007,1150,27.2,30.57,Wheat,16923
2776,Nigeria,2007,1150,27.2,30.57,Yams,99699
2777,Nigeria,2007,1150,27.29,30.57,Cocoa beans,2652
2778,Nigeria,2007,1150,27.29,30.57,"Coffee, green",12600
2779,Nigeria,2007,1150,27.29,30.57,Maize (corn),17049
2780,Nigeria,2007,1150,27.29,30.57,Potatoes,24610
2781,Nigeria,2007,1150,27.29,30.57,Rice,12999
2782,Nigeria,2007,1150,27.29,30.57,"Seed cotton, unginned",10392
2783,Nigeria,2007,1150,27.29,30.57,Soya beans,9091
2784,Nigeria,2007,1150,27.29,30.57,Tomatoes,68056
2785,Nigeria,2007,1150,27.29,30.57,Wheat,16923
2786,Nigeria,2007,1150,27.29,30.57,Yams,99699
2787,Nigeria,2007,1150,26.99,30.57,Cocoa beans,2652
2788,Nigeria,2007,1150,26.99,30.57,"Coffee, green",12600
2789,Nigeria,2007,1150,26.99,30.57,Maize (corn),17049
2790,Nigeria,2007,1150,26.99,30.57,Potatoes,24610
2791,Nigeria,2007,1150,26.99,30.57,Rice,12999
2792,Nigeria,2007,1150,26.99,30.57,"Seed cotton, unginned",10392
2793,Nigeria,2007,1150,26.99,30.57,Soya beans,9091
2794,Nigeria,2007,1150,26.99,30.57,Tomatoes,68056
2795,Nigeria,2007,1150,26.99,30.57,Wheat,16923
2796,Nigeria,2007,1150,26.99,30.57,Yams,99699
2797,Nigeria,2007,1150,27.25,30.57,Cocoa beans,2652
2798,Nigeria,2007,1150,27.25,30.57,"Coffee, green",12600
2799,Nigeria,2007,1150,27.25,30.57,Maize (corn),17049
2800,Nigeria,2007,1150,27.25,30.57,Potatoes,24610
2801,Nigeria,2007,1150,27.25,30.57,Rice,12999
2802,Nigeria,2007,1150,27.25,30.57,"Seed cotton, unginned",10392
2803,Nigeria,2007,1150,27.25,30.57,Soya beans,9091
2804,Nigeria,2007,1150,27.25,30.57,Tomatoes,68056
2805,Nigeria,2007,1150,27.25,30.57,Wheat,16923
2806,Nigeria,2007,1150,27.25,30.57,Yams,99699
2807,Nigeria,2007,1150,27.46,30.57,Cocoa beans,2652
2808,Nigeria,2007,1150,27.46,30.57,"Coffee, green",12600
2809,Nigeria,2007,1150,27.46,30.57,Maize (corn),17049
2810,Nigeria,2007,1150,27.46,30.57,Potatoes,24610
2811,Nigeria,2007,1150,27.46,30.57,Rice,12999
2812,Nigeria,2007,1150,27.46,30.57,"Seed cotton, unginned",10392
2813,Nigeria,2007,1150,27.46,30.57,Soya beans,9091
2814,Nigeria,2007,1150,27.46,30.57,Tomatoes,68056
2815,Nigeria,2007,1150,27.46,30.57,Wheat,16923
2816,Nigeria,2007,1150,27.46,30.57,Yams,99699
2817,Nigeria,2007,1150,28.79,30.57,Cocoa beans,2652
2818,Nigeria,2007,1150,28.79,30.57,"Coffee, green",12600
2819,Nigeria,2007,1150,28.79,30.57,Maize (corn),17049
2820,Nigeria,2007,1150,28.79,30.57,Potatoes,24610
2821,Nigeria,2007,1150,28.79,30.57,Rice,12999
2822,Nigeria,2007,1150,28.79,30.57,"Seed cotton, unginned",10392
2823,Nigeria,2007,1150,28.79,30.57,Soya beans,9091
2824,Nigeria,2007,1150,28.79,30.57,Tomatoes,68056
2825,Nigeria,2007,1150,28.79,30.57,Wheat,16923
2826,Nigeria,2007,1150,28.79,30.57,Yams,99699
2827,Nigeria,2007,1150,27.32,30.57,Cocoa beans,2652
2828,Nigeria,2007,1150,27.32,30.57,"Coffee, green",12600
2829,Nigeria,2007,1150,27.32,30.57,Maize (corn),17049
2830,Nigeria,2007,1150,27.32,30.57,Potatoes,24610
2831,Nigeria,2007,1150,27.32,30.57,Rice,12999
2832,Nigeria,2007,1150,27.32,30.57,"Seed cotton, unginned",10392
2833,Nigeria,2007,1150,27.32,30.57,Soya beans,9091
2834,Nigeria,2007,1150,27.32,30.57,Tomatoes,68056
2835,Nigeria,2007,1150,27.32,30.57,Wheat,16923
2836,Nigeria,2007,1150,27.32,30.57,Yams,99699
2837,Nigeria,2008,1150,26.75,12.04,Cocoa beans,2720
2838,Nigeria,2008,1150,26.75,12.04,"Coffee, green",14286
2839,Nigeria,2008,1150,26.75,12.04,Maize (corn),19571
2840,Nigeria,2008,1150,26.75,12.04,Potatoes,42015
2841,Nigeria,2008,1150,26.75,12.04,Rice,17544
2842,Nigeria,2008,1150,26.75,12.04,"Seed cotton, unginned",11522
2843,Nigeria,2008,1150,26.75,12.04,Soya beans,9704
2844,Nigeria,2008,1150,26.75,12.04,Tomatoes,68824
2845,Nigeria,2008,1150,26.75,12.04,Wheat,16563
2846,Nigeria,2008,1150,26.75,12.04,Yams,114998
2847,Nigeria,2008,1150,27.07,12.04,Cocoa beans,2720
2848,Nigeria,2008,1150,27.07,12.04,"Coffee, green",14286
2849,Nigeria,2008,1150,27.07,12.04,Maize (corn),19571
2850,Nigeria,2008,1150,27.07,12.04,Potatoes,42015
2851,Nigeria,2008,1150,27.07,12.04,Rice,17544
2852,Nigeria,2008,1150,27.07,12.04,"Seed cotton, unginned",11522
2853,Nigeria,2008,1150,27.07,12.04,Soya beans,9704
2854,Nigeria,2008,1150,27.07,12.04,Tomatoes,68824
2855,Nigeria,2008,1150,27.07,12.04,Wheat,16563
2856,Nigeria,2008,1150,27.07,12.04,Yams,114998
2857,Nigeria,2008,1150,26.41,12.04,Cocoa beans,2720
2858,Nigeria,2008,1150,26.41,12.04,"Coffee, green",14286
2859,Nigeria,2008,1150,26.41,12.04,Maize (corn),19571
2860,Nigeria,2008,1150,26.41,12.04,Potatoes,42015
2861,Nigeria,2008,1150,26.41,12.04,Rice,17544
2862,Nigeria,2008,1150,26.41,12.04,"Seed cotton, unginned",11522
2863,Nigeria,2008,1150,26.41,12.04,Soya beans,9704
2864,Nigeria,2008,1150,26.41,12.04,Tomatoes,68824
2865,Nigeria,2008,1150,26.41,12.04,Wheat,16563
2866,Nigeria,2008,1150,26.41,12.04,Yams,114998
2867,Nigeria,2008,1150,26.71,12.04,Cocoa beans,2720
2868,Nigeria,2008,1150,26.71,12.04,"Coffee, green",14286
2869,Nigeria,2008,1150,26.71,12.04,Maize (corn),19571
2870,Nigeria,2008,1150,26.71,12.04,Potatoes,42015
2871,Nigeria,2008,1150,26.71,12.04,Rice,17544
2872,Nigeria,2008,1150,26.71,12.04,"Seed cotton, unginned",11522
2873,Nigeria,2008,1150,26.71,12.04,Soya beans,9704
2874,Nigeria,2008,1150,26.71,12.04,Tomatoes,68824
2875,Nigeria,2008,1150,26.71,12.04,Wheat,16563
2876,Nigeria,2008,1150,26.71,12.04,Yams,114998
2877,Nigeria,2008,1150,27.3,12.04,Cocoa beans,2720
2878,Nigeria,2008,1150,27.3,12.04,"Coffee, green",14286
2879,Nigeria,2008,1150,27.3,12.04,Maize (corn),19571
2880,Nigeria,2008,1150,27.3,12.04,Potatoes,42015
2881,Nigeria,2008,1150,27.3,12.04,Rice,17544
2882,Nigeria,2008,1150,27.3,12.04,"Seed cotton, unginned",11522
2883,Nigeria,2008,1150,27.3,12.04,Soya beans,9704
2884,Nigeria,2008,1150,27.3,12.04,Tomatoes,68824
2885,Nigeria,2008,1150,27.3,12.04,Wheat,16563
2886,Nigeria,2008,1150,27.3,12.04,Yams,114998
2887,Nigeria,2008,1150,28.51,12.04,Cocoa beans,2720
2888,Nigeria,2008,1150,28.51,12.04,"Coffee, green",14286
2889,Nigeria,2008,1150,28.51,12.04,Maize (corn),19571
2890,Nigeria,2008,1150,28.51,12.04,Potatoes,42015
2891,Nigeria,2008,1150,28.51,12.04,Rice,17544
2892,Nigeria,2008,1150,28.51,12.04,"Seed cotton, unginned",11522
2893,Nigeria,2008,1150,28.51,12.04,Soya beans,9704
2894,Nigeria,2008,1150,28.51,12.04,Tomatoes,68824
2895,Nigeria,2008,1150,28.51,12.04,Wheat,16563
2896,Nigeria,2008,1150,28.51,12.04,Yams,114998
2897,Nigeria,2008,1150,27.18,12.04,Cocoa beans,2720
2898,Nigeria,2008,1150,27.18,12.04,"Coffee, green",14286
2899,Nigeria,2008,1150,27.18,12.04,Maize (corn),19571
2900,Nigeria,2008,1150,27.18,12.04,Potatoes,42015
2901,Nigeria,2008,1150,27.18,12.04,Rice,17544
2902,Nigeria,2008,1150,27.18,12.04,"Seed cotton, unginned",11522
2903,Nigeria,2008,1150,27.18,12.04,Soya beans,9704
2904,Nigeria,2008,1150,27.18,12.04,Tomatoes,68824
2905,Nigeria,2008,1150,27.18,12.04,Wheat,16563
2906,Nigeria,2008,1150,27.18,12.04,Yams,114998
2907,Nigeria,2009,1150,27.19,7.32,Cocoa beans,2684
2908,Nigeria,2009,1150,27.19,7.32,"Coffee, green",11333
2909,Nigeria,2009,1150,27.19,7.32,Maize (corn),21961
2910,Nigeria,2009,1150,27.19,7.32,Potatoes,40000
2911,Nigeria,2009,1150,27.19,7.32,Rice,19306
2912,Nigeria,2009,1150,27.19,7.32,"Seed cotton, unginned",9704
2913,Nigeria,2009,1150,27.19,7.32,Soya beans,7206
2914,Nigeria,2009,1150,27.19,7.32,Tomatoes,64815
2915,Nigeria,2009,1150,27.19,7.32,Wheat,16667
2916,Nigeria,2009,1150,27.19,7.32,Yams,104797
2917,Nigeria,2009,1150,27.35,7.32,Cocoa beans,2684
2918,Nigeria,2009,1150,27.35,7.32,"Coffee, green",11333
2919,Nigeria,2009,1150,27.35,7.32,Maize (corn),21961
2920,Nigeria,2009,1150,27.35,7.32,Potatoes,40000
2921,Nigeria,2009,1150,27.35,7.32,Rice,19306
2922,Nigeria,2009,1150,27.35,7.32,"Seed cotton, unginned",9704
2923,Nigeria,2009,1150,27.35,7.32,Soya beans,7206
2924,Nigeria,2009,1150,27.35,7.32,Tomatoes,64815
2925,Nigeria,2009,1150,27.35,7.32,Wheat,16667
2926,Nigeria,2009,1150,27.35,7.32,Yams,104797
2927,Nigeria,2009,1150,27.03,7.32,Cocoa beans,2684
2928,Nigeria,2009,1150,27.03,7.32,"Coffee, green",11333
2929,Nigeria,2009,1150,27.03,7.32,Maize (corn),21961
2930,Nigeria,2009,1150,27.03,7.32,Potatoes,40000
2931,Nigeria,2009,1150,27.03,7.32,Rice,19306
2932,Nigeria,2009,1150,27.03,7.32,"Seed cotton, unginned",9704
2933,Nigeria,2009,1150,27.03,7.32,Soya beans,7206
2934,Nigeria,2009,1150,27.03,7.32,Tomatoes,64815
2935,Nigeria,2009,1150,27.03,7.32,Wheat,16667
2936,Nigeria,2009,1150,27.03,7.32,Yams,104797
2937,Nigeria,2009,1150,27.48,7.32,Cocoa beans,2684
2938,Nigeria,2009,1150,27.48,7.32,"Coffee, green",11333
2939,Nigeria,2009,1150,27.48,7.32,Maize (corn),21961
2940,Nigeria,2009,1150,27.48,7.32,Potatoes,40000
2941,Nigeria,2009,1150,27.48,7.32,Rice,19306
2942,Nigeria,2009,1150,27.48,7.32,"Seed cotton, unginned",9704
2943,Nigeria,2009,1150,27.48,7.32,Soya beans,7206
2944,Nigeria,2009,1150,27.48,7.32,Tomatoes,64815
2945,Nigeria,2009,1150,27.48,7.32,Wheat,16667
2946,Nigeria,2009,1150,27.48,7.32,Yams,104797
2947,Nigeria,2009,1150,27.53,7.32,Cocoa beans,2684
2948,Nigeria,2009,1150,27.53,7.32,"Coffee, green",11333
2949,Nigeria,2009,1150,27.53,7.32,Maize (corn),21961
2950,Nigeria,2009,1150,27.53,7.32,Potatoes,40000
2951,Nigeria,2009,1150,27.53,7.32,Rice,19306
2952,Nigeria,2009,1150,27.53,7.32,"Seed cotton, unginned",9704
2953,Nigeria,2009,1150,27.53,7.32,Soya beans,7206
2954,Nigeria,2009,1150,27.53,7.32,Tomatoes,64815
2955,Nigeria,2009,1150,27.53,7.32,Wheat,16667
2956,Nigeria,2009,1150,27.53,7.32,Yams,104797
2957,Nigeria,2009,1150,29.29,7.32,Cocoa beans,2684
2958,Nigeria,2009,1150,29.29,7.32,"Coffee, green",11333
2959,Nigeria,2009,1150,29.29,7.32,Maize (corn),21961
2960,Nigeria,2009,1150,29.29,7.32,Potatoes,40000
2961,Nigeria,2009,1150,29.29,7.32,Rice,19306
2962,Nigeria,2009,1150,29.29,7.32,"Seed cotton, unginned",9704
2963,Nigeria,2009,1150,29.29,7.32,Soya beans,7206
2964,Nigeria,2009,1150,29.29,7.32,Tomatoes,64815
2965,Nigeria,2009,1150,29.29,7.32,Wheat,16667
2966,Nigeria,2009,1150,29.29,7.32,Yams,104797
2967,Nigeria,2009,1150,27.45,7.32,Cocoa beans,2684
2968,Nigeria,2009,1150,27.45,7.32,"Coffee, green",11333
2969,Nigeria,2009,1150,27.45,7.32,Maize (corn),21961
2970,Nigeria,2009,1150,27.45,7.32,Potatoes,40000
2971,Nigeria,2009,1150,27.45,7.32,Rice,19306
2972,Nigeria,2009,1150,27.45,7.32,"Seed cotton, unginned",9704
2973,Nigeria,2009,1150,27.45,7.32,Soya beans,7206
2974,Nigeria,2009,1150,27.45,7.32,Tomatoes,64815
2975,Nigeria,2009,1150,27.45,7.32,Wheat,16667
2976,Nigeria,2009,1150,27.45,7.32,Yams,104797
2977,Nigeria,2010,1150,27.35,11.49,Cocoa beans,3137
2978,Nigeria,2010,1150,27.35,11.49,"Coffee, green",12063
2979,Nigeria,2010,1150,27.35,11.49,Maize (corn),18502
2980,Nigeria,2010,1150,27.35,11.49,Potatoes,38584
2981,Nigeria,2010,1150,27.35,11.49,Rice,18386
2982,Nigeria,2010,1150,27.35,11.49,"Seed cotton, unginned",15115
2983,Nigeria,2010,1150,27.35,11.49,Soya beans,12951
2984,Nigeria,2010,1150,27.35,11.49,Tomatoes,65945
2985,Nigeria,2010,1150,27.35,11.49,Wheat,14844
2986,Nigeria,2010,1150,27.35,11.49,Yams,130109
2987,Nigeria,2010,1150,27.56,11.49,Cocoa beans,3137
2988,Nigeria,2010,1150,27.56,11.49,"Coffee, green",12063
2989,Nigeria,2010,1150,27.56,11.49,Maize (corn),18502
2990,Nigeria,2010,1150,27.56,11.49,Potatoes,38584
2991,Nigeria,2010,1150,27.56,11.49,Rice,18386
